ID,POS,#,Name,Nickname,Age,NAT,COB,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM
33609,SP,5,JIM MILLWOOD,,17,USA,"Oakland, CA","6' 1""",160 lbs,Right,Right,Santa Cruz,-,Average,HS Junior,3,NEU,75-80 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,8,4,0,0,0,112.2,101,4,35,31,30,108,2.48,0.284,1.16,10.7,0.3,8.1,2.4,8.6,3.6,0,0,0,0,2.62,0,3.7,3.8,Slot
33794,SP,23,DAVID MOLINA,,17,USA,"Quincy, IL","5' 11""",155 lbs,Right,Right,Florissant,-,Average,HS Junior,3,GB,83-85 Mph,Normal (3/4),Groundballer,24,24,122,112,43,8,1,2,30,41,5,8,11,0.384,0.405,0.527,24.8,8.8,0.143,0.398,0.932,0.39,0,0.9,0,6,3,16,16,11,0,0,0,0,107.2,67,2,14,11,16,147,0.92,0.245,0.77,7.2,0.2,5.6,1.3,12.3,9.2,0,0,0,0,1.24,0,6.1,6.4,Slot
34553,3B,12,DON MONTGOMERY,,17,USA,"Zeigler, IL","6' 1""",175 lbs,Right,Right,Principia,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,75,75,381,326,131,21,4,7,79,107,40,18,32,0.402,0.463,0.555,96.1,11.8,0.153,0.436,1.018,0.403,0,4,0,53,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34492,2B,6,WILLIE MOORE,,17,USA,"Cleveland, OH","5' 11""",150 lbs,Right,Right,Marion,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,68,68,346,293,126,38,11,4,73,113,40,15,53,0.43,0.497,0.676,108.8,15.5,0.246,0.488,1.173,0.439,0,5.2,0,49,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
36423,LF,9,BOB MORAN,THE KENOSHA KID,17,USA,"Kenosha, WI","6' 0""",175 lbs,Left,Right,Kenosha,-,Average,HS Junior,1,EX FB,80-83 Mph,Normal (3/4),Normal,70,70,357,300,160,52,12,3,99,130,34,13,67,0.533,0.595,0.817,159.7,27,0.283,0.584,1.412,0.549,0,8.3,0,53,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
33604,SP,21,EDDIE MORGAN,,18,USA,"New York, NY","5' 11""",150 lbs,Right,Right,Hartsdale,-,Average,HS Junior,3,NEU,83-85 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,7,2,0,0,0,85.2,76,3,25,23,23,70,2.42,0.264,1.16,10.7,0.3,8,2.4,7.4,3,0,0,0,0,2.93,0,2.4,3.1,Slot
34051,SS,17,DICK MORRIS,,17,USA,"Memphis, TN","5' 10""",150 lbs,Left,Right,Savannah,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,44,44,222,193,82,21,3,1,53,71,19,8,25,0.425,0.482,0.58,58.1,12.3,0.155,0.453,1.062,0.435,0,2.6,0,31,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
36421,CF,32,BUD MULLEN,,16,USA,"Mobile, AL","5' 9""",195 lbs,Right,Right,Rain,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,65,65,334,290,153,44,14,8,91,135,30,11,66,0.528,0.562,0.859,148.3,24.4,0.331,0.581,1.421,0.52,0,7.7,0,54,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34076,C,18,VERN MULLEN,,16,USA,"Ann Arbor, MI","5' 9""",170 lbs,Left,Right,Fostoria,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,50,50,256,204,86,20,4,7,53,67,37,12,31,0.422,0.522,0.662,77.7,16,0.24,0.501,1.183,0.418,0,4.1,0,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
36222,LF,17,ERNIE MULLETT,,17,USA,"St. Joseph, MO","5' 11""",175 lbs,Right,Right,Chaminade,-,Average,HS Junior,3,FB,80-83 Mph,Over the Top,Normal,71,71,364,295,113,41,5,10,76,90,60,23,56,0.383,0.482,0.658,102.6,13.9,0.275,0.474,1.14,0.387,0,5,0,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34629,CF,24,BILL MURNANE,,17,USA,"Anderson, SC","6' 3""",180 lbs,Right,Right,Stone Mountain,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,70,70,357,320,172,49,12,8,105,150,27,13,69,0.537,0.574,0.841,161.3,25.6,0.303,0.587,1.414,0.545,0,8.4,0,53,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34276,RF,23,CHARLIE NATHAN,,20,USA,"Brownwood, TX","6' 3""",200 lbs,Left,Left,South Valley State,-,Good,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,116,116,585,532,180,30,2,5,108,113,45,8,37,0.338,0.393,0.43,97.7,7.3,0.092,0.366,0.823,0.336,0,2.5,0,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34658,2B,8,RICK NESBIT,,17,USA,"Lakewood, OH","5' 11""",160 lbs,Right,Right,Manchester,-,Average,HS Junior,1,EX FB,80-83 Mph,Normal (3/4),Normal,73,73,374,325,134,37,4,2,76,109,24,11,43,0.412,0.464,0.569,92.2,10.7,0.157,0.439,1.034,0.416,0,4,0,80,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34504,C,18,TUCKER NESS,,17,USA,"Rochester, NY","5' 10""",165 lbs,Right,Right,Rochester,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,63,63,322,268,109,28,3,5,71,99,38,21,36,0.407,0.48,0.59,82.7,12.9,0.183,0.456,1.069,0.418,0,3.9,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34645,3B,8,BOB NETTLES,,17,USA,"Duluth, MN","5' 10""",165 lbs,Right,Right,Virginia,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,72,72,369,331,143,40,3,5,84,120,28,13,48,0.432,0.478,0.616,101.3,13.7,0.184,0.466,1.094,0.438,0,4.8,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34313,LF,12,HAL NEWBERRY,,17,USA,"Elmhurst, IL","5' 6""",155 lbs,Left,Right,Evansville,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,43,43,219,195,92,20,2,1,54,70,15,6,23,0.472,0.509,0.61,64.1,15.5,0.138,0.483,1.119,0.474,0,3.2,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34099,CF,1,WAYNE NEWCOMB,,19,USA,"Detroit, MI","6' 0""",175 lbs,Right,Left,Sadler College,-,Great,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,101,101,511,442,137,23,11,6,76,102,60,20,40,0.31,0.395,0.452,91.4,7.5,0.143,0.374,0.847,0.313,0,2.5,0,69,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34633,SP,16,STEVE NOEL,,16,USA,"Cleveland, OH","6' 0""",145 lbs,Right,Right,Lead,-,Average,HS Junior,5,NEU,85-87 Mph,Sidearm,Normal,52,52,267,250,95,25,4,2,55,81,2,15,31,0.38,0.383,0.536,52.8,8.3,0.156,0.384,0.919,0.389,0,1.6,0,13,5,41,41,24,5,0,0,0,301,237,8,72,66,90,283,1.97,0.253,1.09,9.8,0.2,7.1,2.7,8.5,3.1,0,0,0,0,2.57,0,10.4,13.2,Slot
33819,1B,21,FRANK O'CONNOR,,17,USA,"Ponchatoula, LA","6' 1""",195 lbs,Left,Right,Mars Hill,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,26,26,132,108,52,11,0,5,35,47,18,7,16,0.481,0.554,0.722,46.6,20.3,0.241,0.532,1.276,0.48,0,2.5,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34502,CF,9,GEORGE ORTWEIN,,17,USA,"Richmond, VA","5' 11""",160 lbs,Switch,Left,Alexandria,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,68,68,349,300,136,39,1,4,82,117,30,7,44,0.453,0.509,0.63,103,15.4,0.177,0.484,1.139,0.449,0,5.1,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34070,SP,6,BUCKY PALMER,,17,USA,"Brazil, IN","6' 0""",155 lbs,Right,Right,Paoli,-,Average,HS Junior,3,NEU,84-86 Mph,Sidearm,Normal,9,9,48,42,15,3,0,0,13,13,2,2,3,0.357,0.383,0.429,7.6,6.5,0.071,0.348,0.812,0.357,0,0.1,0,5,2,29,29,18,3,0,0,0,217.2,168,5,51,47,68,268,1.94,0.28,1.08,9.9,0.2,6.9,2.8,11.1,3.9,0,0,0,0,2.03,0,9.4,9.7,Slot
34079,CF,16,BILL PARIZEK,,16,USA,"Dublin, GA","5' 9""",145 lbs,Right,Right,Allendale,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,47,47,239,199,82,24,1,5,49,74,32,10,30,0.412,0.496,0.618,66.8,14.7,0.206,0.477,1.114,0.412,0,3.3,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
33754,SS,12,FRITZ PARKER,,17,USA,"Circleville, OH","6' 0""",160 lbs,Right,Right,Carroll,-,Average,HS Junior,1,NEU,80-83 Mph,Sidearm,Normal,22,22,111,101,48,13,5,2,27,40,4,5,20,0.475,0.5,0.762,40.5,18.5,0.287,0.517,1.262,0.484,0,1.9,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34196,RF,15,OTIS PARKER,,17,USA,"Syracuse, NY","6' 2""",180 lbs,Left,Left,Middleport,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,43,43,222,184,82,28,2,5,51,75,30,11,35,0.446,0.511,0.701,71.6,17,0.255,0.502,1.213,0.445,0,3.6,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
36098,2B,12,WES PARKS,,17,USA,"Bryan, TX","6' 0""",170 lbs,Right,Right,Bryan,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,76,76,388,314,144,41,18,6,94,126,48,11,65,0.459,0.547,0.761,147.7,21.4,0.303,0.541,1.308,0.458,0,7.6,0,45,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34089,SS,7,ED PECK,,17,USA,"New York, NY","5' 8""",135 lbs,Right,Right,Wallkill,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,47,47,235,205,93,19,5,5,58,79,25,7,29,0.454,0.517,0.668,75,15.7,0.215,0.503,1.186,0.456,0,3.8,0,40,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34655,SP,18,JACKIE PEEBLES,,17,USA,"Portland, ME","6' 1""",160 lbs,Switch,Right,Haverhill,-,Average,HS Junior,3,NEU,85-87 Mph,Over the Top,Normal,35,35,179,171,61,15,4,3,47,47,1,22,22,0.357,0.354,0.544,30.8,6.5,0.187,0.372,0.898,0.389,0,0.9,0,26,12,41,33,16,7,0,0,0,246,214,9,82,74,90,212,2.71,0.268,1.24,11.3,0.3,7.8,3.3,7.8,2.4,0,0,0,0,3.12,0,6.2,7.6,Slot
33632,2B,22,TED PERRY,,17,USA,"Houston, TX","5' 7""",145 lbs,Right,Right,Humble,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,23,23,118,101,49,15,1,0,29,39,10,1,16,0.485,0.539,0.653,37.9,17.7,0.168,0.503,1.193,0.485,0,1.9,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
36410,CF,4,TONY PESTILLI,,17,USA,"Westerly, RI","5' 11""",160 lbs,Right,Right,Westerly,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,72,72,365,328,148,36,19,4,97,118,22,14,59,0.451,0.485,0.713,116.3,15,0.262,0.494,1.198,0.459,0,5.6,0,49,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34117,CF,30,CONSTANTINE PETERS,,20,USA,"Shelbyville, TN","5' 9""",165 lbs,Switch,Right,Springfield State,-,Great,CO Sophomore,1,NEU,80-83 Mph,Normal (3/4),Normal,89,89,449,383,115,20,10,7,76,93,49,7,37,0.3,0.383,0.46,73.7,6.5,0.159,0.365,0.842,0.288,0,1.9,0,71,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34198,SP,7,MONTE PETERS,,17,USA,"Tama, IA","5' 10""",145 lbs,Right,Right,Clarion,-,Average,HS Junior,3,NEU,83-85 Mph,Normal (3/4),Normal,31,31,157,142,51,9,2,3,37,40,7,20,14,0.359,0.387,0.514,29.6,8.1,0.155,0.382,0.901,0.39,0,0.9,0,3,2,27,27,13,6,0,0,0,199.1,174,7,60,54,62,197,2.44,0.277,1.18,10.7,0.3,7.9,2.8,8.9,3.2,0,0,0,0,2.63,0,6.6,7,Slot
33634,SP,14,BILL PETERSON,,17,USA,"Brooklyn, NY","5' 10""",150 lbs,Right,Right,Germantown,-,Average,HS Junior,3,EX GB,83-85 Mph,Sidearm,Groundballer,9,9,47,42,15,4,0,0,14,13,1,5,4,0.357,0.362,0.452,7,5.5,0.095,0.347,0.814,0.375,0,0.1,0,8,4,14,14,7,3,0,0,0,103.2,84,1,23,21,21,114,1.82,0.291,1.01,9.3,0.1,7.3,1.8,9.9,5.4,0,0,0,0,1.79,0,4.9,4.8,Slot
35762,CF,20,BOB PETTAWAY,,19,USA,"Dora, AL","6' 0""",175 lbs,Right,Right,Baton Rouge State,-,Great,CO Sophomore,2,EX FB,80-83 Mph,Normal (3/4),Normal,112,112,564,496,158,42,15,12,106,126,51,17,69,0.319,0.379,0.536,112.7,8.1,0.218,0.386,0.916,0.307,0,3.4,0,91,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34489,C,16,CAL PHIPPS,,17,USA,"Chippewa Falls, WI","5' 11""",175 lbs,Right,Right,Amery,-,Average,HS Junior,1,EX FB,80-83 Mph,Over the Top,Normal,62,62,317,261,107,29,2,7,73,93,48,13,38,0.41,0.505,0.617,87.8,13.9,0.207,0.478,1.122,0.413,0,4.5,0,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
37361,SP,14,PREACHER PIETSCH,,20,USA,"Raleigh, NC","6' 6""",180 lbs,Right,Right,Brooklyn Catholic,-,Good,CO Sophomore,4,GB,87-89 Mph,Normal (3/4),Groundballer,25,25,127,119,44,11,1,0,26,35,5,7,12,0.37,0.405,0.479,23.7,8,0.109,0.387,0.884,0.393,0,0.8,0,9,4,47,47,23,11,0,0,0,316,303,4,115,109,112,220,3.1,0.297,1.31,11.9,0.1,8.6,3.2,6.3,2,0,0,0,0,3.06,0,8.8,9,Slot
34649,3B,1,MEL PILOT,,17,USA,"Chicago, IL","5' 10""",160 lbs,Right,Right,Morocco,-,Average,HS Junior,1,FB,80-83 Mph,Sidearm,Normal,70,70,356,306,148,37,16,2,83,106,31,8,55,0.484,0.527,0.729,130,19,0.245,0.52,1.256,0.48,0,6.3,0,60,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34078,CF,20,ROY PLANTE,,20,USA,"Ogdensburg, NY","5' 10""",175 lbs,Right,Right,College of Waco,-,Great,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,80,80,407,354,108,19,10,8,74,84,44,4,37,0.305,0.383,0.483,78.3,8,0.178,0.373,0.866,0.291,0,2,0,76,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34069,CF,11,CHARLIE POTTER,,17,USA,"Philadelphia, PA","5' 11""",160 lbs,Right,Right,Bettsville,-,Average,HS Junior,2,NEU,83-85 Mph,Normal (3/4),Normal,41,41,211,182,82,20,3,5,55,75,21,9,28,0.451,0.505,0.676,64.9,15,0.225,0.495,1.181,0.45,0,3.3,0,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
33608,RF,3,RAY POWELL,,17,USA,"Searcy, AR","6' 3""",180 lbs,Left,Left,Little Rock,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,21,21,107,88,38,12,3,1,23,31,15,4,16,0.432,0.505,0.67,35.4,15.9,0.239,0.487,1.175,0.435,0,1.6,0,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34622,LF,13,BOB PREWITT,,17,USA,"Louisville, KY","5' 11""",175 lbs,Switch,Right,Erin,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,70,70,354,280,133,51,1,6,77,117,44,13,58,0.475,0.565,0.729,124.7,20,0.254,0.534,1.294,0.481,0,6.7,0,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
33825,CF,14,BUCK PUSEY,THE WOONSOCKET ROCKET,16,USA,"Woonsocket, RI","5' 11""",160 lbs,Switch,Right,Woonsocket,-,Average,HS Junior,1,NEU,80-83 Mph,Over the Top,Normal,22,22,112,94,48,9,5,3,27,41,12,2,17,0.511,0.555,0.809,52.2,26.6,0.298,0.554,1.363,0.489,0,2.3,0,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
36203,SP,16,BILL RAMSEY,SUDSY,19,USA,"Philadelphia, PA","6' 1""",170 lbs,Left,Left,Red River State,-,Good,CO Sophomore,6,NEU,86-88 Mph,Sidearm,Normal,8,8,44,39,13,8,0,0,7,12,1,7,8,0.333,0.372,0.538,7.8,6.8,0.205,0.378,0.911,0.394,0,0.2,0,7,3,51,51,17,19,0,0,0,352.1,403,15,225,219,241,131,5.59,0.303,1.83,16.5,0.4,10.3,6.2,3.3,0.5,0,0,0,0,5.06,0,1.2,0.9,Slot
33639,1B,2,BOB REGAN,,18,USA,"Ansonia, CT","5' 11""",180 lbs,Right,Right,East Brookfield,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,22,22,111,92,44,16,1,3,28,34,12,2,20,0.478,0.541,0.772,41.6,21.6,0.293,0.545,1.312,0.456,0,2.2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34064,RF,89,TED REITZ,,17,USA,"Nashville, TN","5' 10""",160 lbs,Right,Right,McKenzie,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,49,49,246,208,88,24,0,3,53,73,28,6,27,0.423,0.484,0.582,63.9,13.2,0.159,0.456,1.065,0.415,0,3,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
33725,LF,85,WHITEY REYNOLDS,,17,USA,"Norwich, CT","6' 0""",175 lbs,Left,Right,Chelmsford,-,Average,HS Junior,3,NEU,83-85 Mph,Over the Top,Normal,26,26,131,105,42,15,1,4,25,33,19,9,20,0.4,0.492,0.676,37.7,14.7,0.276,0.48,1.168,0.404,0,1.9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34095,RF,20,DICK RICE,,20,USA,"Oklahoma City, OK","5' 7""",160 lbs,Right,Right,Eastern Oklahoma,-,Great,CO Sophomore,1,FB,80-83 Mph,Over the Top,Normal,93,93,468,407,103,19,2,13,63,80,55,58,34,0.253,0.343,0.405,63.4,5.4,0.152,0.332,0.749,0.266,0,0.6,0,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34533,CF,5,BILL RICH,,17,USA,"Quincy, IL","5' 10""",155 lbs,Right,Right,Kahoka,-,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,73,73,370,313,140,29,4,9,84,117,43,19,42,0.447,0.51,0.652,116.5,16,0.204,0.49,1.161,0.45,0,5.6,0,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34653,LF,16,JACK RICHARDS,,17,USA,"Mishawaka, IN","6' 1""",180 lbs,Switch,Right,North Hills,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,72,72,367,328,148,29,4,4,86,133,26,16,37,0.451,0.497,0.601,103.3,14.3,0.149,0.472,1.098,0.465,0,5,0,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34024,RF,16,LARRY RILEY,,16,USA,"St. Louis, MO","6' 0""",170 lbs,Left,Left,Beaumont,-,Average,HS Junior,1,FB,80-83 Mph,Sidearm,Normal,51,51,260,208,94,35,2,5,56,84,38,9,42,0.452,0.533,0.712,85.4,17.7,0.26,0.513,1.245,0.447,0,4.5,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34049,SP,16,HARRY ROACH,,17,CAN,"Chilliwack, BC","5' 10""",145 lbs,Left,Left,Upland,-,Average,HS Junior,4,NEU,84-86 Mph,Over the Top,Normal,33,33,170,156,60,10,2,0,36,48,8,13,12,0.385,0.417,0.474,32.1,8.2,0.09,0.388,0.891,0.414,0,1.1,0,10,5,26,26,16,4,0,0,0,211.1,178,7,63,58,74,219,2.47,0.279,1.19,10.9,0.3,7.6,3.2,9.3,3,0,0,0,0,2.65,0,7.1,7.6,Slot
34593,SP,98,BOBBY ROE,,17,USA,"Long Branch, NJ","6' 1""",155 lbs,Right,Right,Bath,-,Average,HS Junior,4,NEU,85-87 Mph,Normal (3/4),Normal,29,29,149,143,57,19,0,0,31,47,1,10,19,0.399,0.4,0.531,30.5,8.7,0.133,0.392,0.931,0.425,0,1,0,7,3,39,39,23,6,0,0,0,292.2,230,3,73,65,94,275,2,0.26,1.11,10.1,0.1,7.1,2.9,8.5,2.9,0,0,0,0,2.46,0,10.6,12.6,Slot
34529,SS,14,ARCH ROGERS,,17,USA,"Paterson, NJ","6' 0""",150 lbs,Switch,Right,Phillipsburg,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,71,71,361,319,137,39,4,5,84,120,22,13,48,0.429,0.479,0.624,102.1,13.9,0.194,0.469,1.103,0.433,0,4.8,0,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
34584,LF,2,BILL ROGERS,,17,USA,"Oshkosh, WI","5' 10""",160 lbs,Right,Right,Madison,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,65,65,334,275,123,30,2,6,75,104,48,13,38,0.447,0.53,0.636,99.9,16.3,0.189,0.495,1.167,0.453,0,5.2,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
33731,SP,12,CHET ROGERS,,17,USA,"Greencastle, IN","5' 9""",150 lbs,Left,Left,Greencastle,-,Average,HS Junior,3,NEU,83-85 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,3,1,1,0,0,54.1,47,2,15,14,15,41,2.32,0.253,1.14,10.6,0.3,7.8,2.5,6.8,2.7,0,0,0,0,3.11,0,1.2,1.9,Slot
34053,SP,10,ERNIE ROGERS,ERNIE EARS,20,USA,"Minneapolis, MN","5' 7""",150 lbs,Switch,Left,Yellowhammer State,-,Great,CO Sophomore,4,NEU,84-86 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,29,9,11,0,0,0,193.2,215,25,110,106,83,106,4.93,0.291,1.54,13.9,1.2,10,3.9,4.9,1.3,0,0,0,0,5.1,0,0.2,1,Slot
34532,SP,31,WALTER ROLING,,17,USA,"Cambridge, MA","5' 9""",140 lbs,Right,Right,Amesbury,-,Average,HS Junior,3,NEU,86-88 Mph,Normal (3/4),Normal,11,11,58,52,19,12,2,3,22,19,3,10,17,0.365,0.379,0.846,16,11.1,0.481,0.479,1.225,0.381,0,0.8,0,5,3,40,19,10,3,2,0,0,161,123,2,36,32,42,176,1.79,0.276,1.02,9.5,0.1,6.9,2.3,9.8,4.2,0,0,0,0,2.05,0,6.2,6.7,Slot
34234,SS,6,STEVE ROSKO,,17,USA,"New Orleans, LA","6' 0""",160 lbs,Right,Right,Schriever,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,45,45,228,194,84,18,6,4,53,67,26,6,28,0.433,0.505,0.649,67.8,14.2,0.216,0.483,1.154,0.435,0,3.3,0,38,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot
